Time,enmoTrunc,xMean,yMean,zMean,xRange,yRange,zRange,xStd,yStd,zStd,temp,samples,dataErrors,clipsBeforeCalibr,clipsAfterCalibr,rawSamples
2017-03-22 10:03:30.000,0.000000,0.320868,0.029712,-0.925170,0.017001,0.020322,0.939507,0.003020,0.002069,0.002651,0.00,1000,0,0,0,800
2017-03-22 10:03:40.000,0.000000,0.320740,0.029563,-0.924746,0.014001,0.009084,0.930179,0.002757,0.001625,0.002135,0.00,1000,0,0,0,800
2017-03-22 10:03:50.000,0.000000,0.320890,0.029767,-0.924431,0.015392,0.017451,0.945881,0.002995,0.001904,0.002719,0.00,1000,0,0,0,800
2017-03-22 10:04:00.000,0.000000,0.320730,0.029444,-0.924472,0.013550,0.012338,0.932406,0.002755,0.001633,0.002051,0.00,1000,0,0,0,800
2017-03-22 10:04:10.000,0.000000,0.320463,0.029395,-0.924423,0.014645,0.011018,0.938000,0.002947,0.001676,0.001991,0.00,1000,0,0,0,800
2017-03-22 10:04:20.000,0.000000,0.320275,0.029552,-0.924136,0.075553,0.071602,0.972727,0.005359,0.004727,0.005686,0.00,1000,0,0,0,800
2017-03-22 10:04:30.000,0.000000,0.320033,0.029892,-0.923954,0.012468,0.012922,0.930103,0.002906,0.001712,0.002113,0.00,1000,0,0,0,800
2017-03-22 10:04:40.000,0.000000,0.319962,0.029606,-0.924218,0.014039,0.014001,0.935000,0.003028,0.001851,0.002259,0.00,1000,0,0,0,800
2017-03-22 10:04:50.000,0.000000,0.320084,0.029602,-0.923873,0.014174,0.014152,0.938000,0.003101,0.001985,0.002554,0.00,1000,0,0,0,800
2017-03-22 10:05:00.000,0.000000,0.320087,0.029803,-0.923548,0.044001,0.028631,0.938121,0.004185,0.003067,0.003399,0.00,1000,0,0,0,800
2017-03-22 10:07:40.000,0.000000,0.326511,-0.902701,-0.200022,0.019060,0.917318,0.217000,0.002266,0.002880,0.004062,0.00,1000,0,0,0,800
2017-03-22 10:08:10.000,0.000000,-0.292589,-0.916599,-0.155183,0.307015,0.930161,0.174574,0.007960,0.003172,0.003697,0.00,1000,0,0,0,800
2017-03-22 10:15:20.000,0.000000,-0.279347,-0.924901,-0.132033,0.327106,0.946014,0.147290,0.008992,0.005403,0.005392,0.00,1000,0,0,0,800
2017-03-22 10:18:30.000,0.000000,-0.268966,-0.941848,0.003461,0.309317,0.968052,0.056415,0.012444,0.006189,0.009059,0.00,1000,0,0,0,800
2017-03-22 10:32:20.000,0.000000,-0.192193,-0.962021,0.056568,0.205000,0.977098,0.043182,0.005050,0.004375,0.006069,0.00,1000,0,0,0,800
2017-03-22 10:33:50.000,0.000000,-0.236437,-0.950165,0.081156,0.279000,0.977000,0.067000,0.009357,0.006042,0.009022,0.00,1000,0,0,0,800
